Date,Average Temperature,Maximum temperature,Minimum temperature,Average relative humidity,Total rainfall,Average wind speed,AverageÂ visibility,Average pH,Maximam pH,Minimum pH,Average Sanility,Maximam Sanility,Minimum Sanility,Disease_Presence_Prob,Disease_Presence_Pred,Predicted_Disease_Type
2025-05-30,28.15001,33.14832,24.763632,76.6173,0.5383401,19.728415,4.1973076,6.3100266,8.248142,4.9996786,0.39724603,1.2015771,0.07795324,0.0,0,Brown Spot
2025-05-31,28.150002,33.14832,24.763622,76.617294,0.53834224,19.72841,4.1973047,6.3100266,8.248142,4.9996786,0.39724606,1.2015771,0.07795324,0.0,0,Blast
2025-06-01,28.15,33.14832,24.76361,76.617294,0.53834826,19.728409,4.197301,6.3100266,8.248142,4.9996786,0.39724606,1.2015771,0.077953234,0.0,0,Blast
2025-06-02,28.149996,33.14832,24.763601,76.61728,0.5383513,19.728405,4.197298,6.3100266,8.248142,4.9996786,0.39724606,1.2015771,0.07795323,0.0,0,Sheath Blight
2025-06-03,28.14999,33.14832,24.763594,76.61728,0.53835016,19.728401,4.197295,6.3100266,8.248142,4.9996786,0.39724606,1.2015771,0.07795322,0.0,0,Blast
2025-06-04,28.149986,33.14832,24.763584,76.61727,0.538351,19.7284,4.197293,6.3100266,8.248142,4.9996786,0.39724606,1.2015771,0.07795321,0.0,0,Blast
2025-06-05,28.149982,33.14832,24.763578,76.61727,0.53835404,19.728397,4.1972904,6.3100266,8.248142,4.9996786,0.3972461,1.2015771,0.07795321,0.0,0,Blast
2025-06-06,28.14998,33.14832,24.763569,76.61726,0.5383573,19.728395,4.197288,6.3100266,8.248142,4.9996786,0.3972461,1.2015771,0.077953205,0.0,0,Sheath Blight
2025-06-07,28.149977,33.148323,24.763563,76.617256,0.5383584,19.728392,4.197286,6.3100266,8.248142,4.9996786,0.3972461,1.2015771,0.077953205,0.0,0,Bacterial Leaf Blight
2025-06-08,28.149975,33.148323,24.763556,76.617256,0.5383589,19.72839,4.1972837,6.3100266,8.248142,4.9996786,0.3972461,1.2015771,0.077953205,0.0,0,Sheath Blight
2025-06-09,28.149971,33.148323,24.76355,76.61725,0.53835946,19.72839,4.1972823,6.3100266,8.248142,4.9996786,0.39724612,1.2015771,0.0779532,0.0,0,Sheath Blight
2025-06-10,28.149967,33.148323,24.763544,76.61724,0.53836113,19.728384,4.1972795,6.3100266,8.248142,4.9996786,0.39724612,1.2015771,0.07795319,0.0,0,Brown Spot
2025-06-11,28.149965,33.148323,24.763538,76.61725,0.53836197,19.728382,4.197278,6.3100266,8.248142,4.9996786,0.39724612,1.2015771,0.07795319,0.0,0,Brown Spot
2025-06-12,28.149961,33.148323,24.76353,76.61723,0.5383655,19.72838,4.197276,6.3100266,8.248142,4.9996786,0.39724612,1.2015771,0.07795319,0.0,0,Brown Spot
2025-06-13,28.149961,33.148327,24.763527,76.61723,0.5383641,19.72838,4.1972747,6.3100266,8.248142,4.9996786,0.39724612,1.2015771,0.07795318,0.0,0,Bacterial Leaf Blight
2025-06-14,28.14996,33.148327,24.763523,76.61722,0.5383644,19.728378,4.1972737,6.3100266,8.248142,4.9996786,0.39724612,1.2015771,0.07795318,0.0,0,Blast
2025-06-15,28.149956,33.148327,24.763515,76.61722,0.5383644,19.728378,4.197272,6.3100266,8.248142,4.9996786,0.39724612,1.2015771,0.077953175,0.0,0,Bacterial Leaf Blight
2025-06-16,28.149956,33.148327,24.763512,76.61722,0.5383658,19.728376,4.197271,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.077953175,0.0,0,Blast
2025-06-17,28.149952,33.148327,24.763508,76.61721,0.53836495,19.728374,4.197269,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.077953175,0.0,0,Blast
2025-06-18,28.14995,33.148327,24.763504,76.61721,0.5383655,19.728373,4.1972675,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.077953175,0.0,0,Bacterial Leaf Blight
2025-06-19,28.14995,33.14833,24.763498,76.61721,0.5383699,19.728373,4.1972656,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.07795317,0.0,0,Brown Spot
2025-06-20,28.149946,33.148327,24.763494,76.6172,0.5383682,19.728369,4.197265,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.07795317,0.0,0,Sheath Blight
2025-06-21,28.149946,33.14833,24.76349,76.6172,0.5383693,19.728367,4.197264,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.07795317,0.0,0,Bacterial Leaf Blight
2025-06-22,28.149942,33.14833,24.763489,76.6172,0.53836876,19.728367,4.1972632,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.07795317,0.0,0,Blast
2025-06-23,28.149942,33.14833,24.763485,76.617195,0.5383696,19.728365,4.197262,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.07795317,0.0,0,Sheath Blight
2025-06-24,28.149942,33.14833,24.76348,76.617195,0.53837097,19.728365,4.1972613,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.07795316,0.0,0,Blast
2025-06-25,28.14994,33.148335,24.763477,76.617195,0.53837043,19.728363,4.1972613,6.3100266,8.248142,4.9996786,0.39724615,1.2015771,0.07795316,0.0,0,Bacterial Leaf Blight
2025-06-26,28.14994,33.148335,24.763475,76.61719,0.5383718,19.728361,4.1972594,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.07795316,0.0,0,Blast
2025-06-27,28.149937,33.148335,24.763472,76.61717,0.5383718,19.728361,4.1972585,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.07795315,0.0,0,Blast
2025-06-28,28.149937,33.148335,24.76347,76.61717,0.5383737,19.728361,4.197258,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.07795315,0.0,0,Blast
2025-06-29,28.149933,33.148335,24.763466,76.61717,0.5383729,19.72836,4.197258,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.07795315,0.0,0,Brown Spot
2025-06-30,28.149933,33.148335,24.763464,76.61717,0.5383718,19.72836,4.1972575,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.07795315,0.0,0,Blast
2025-07-01,28.149933,33.148335,24.763462,76.61717,0.5383726,19.72836,4.1972566,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Blast
2025-07-02,28.149931,33.148335,24.76346,76.617165,0.5383737,19.728357,4.197257,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Sheath Blight
2025-07-03,28.149931,33.148335,24.763458,76.617165,0.5383718,19.728357,4.1972556,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.07795314,0.0,0,Bacterial Leaf Blight
2025-07-04,28.149931,33.148335,24.763456,76.617165,0.5383729,19.728357,4.197255,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Bacterial Leaf Blight
2025-07-05,28.149931,33.148335,24.763454,76.617165,0.5383729,19.728355,4.197255,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Sheath Blight
2025-07-06,28.149931,33.14834,24.763453,76.61716,0.5383729,19.728355,4.1972537,6.3100266,8.248142,4.9996786,0.39724618,1.201577,0.07795314,0.0,0,Sheath Blight
2025-07-07,28.149927,33.14834,24.76345,76.61716,0.53837395,19.728355,4.1972537,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Brown Spot
2025-07-08,28.149927,33.14834,24.763447,76.61716,0.5383737,19.728355,4.197254,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Sheath Blight
2025-07-09,28.149927,33.14834,24.763447,76.61715,0.5383726,19.728355,4.1972537,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Sheath Blight
2025-07-10,28.149927,33.14834,24.763445,76.61716,0.53837204,19.728354,4.1972537,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Sheath Blight
2025-07-11,28.149927,33.14834,24.763443,76.61715,0.5383726,19.728354,4.1972537,6.3100266,8.248142,4.9996786,0.39724618,1.2015771,0.077953145,0.0,0,Bacterial Leaf Blight
2025-07-12,28.149925,33.14834,24.763443,76.61715,0.5383737,19.728354,4.1972528,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.077953145,0.0,0,Bacterial Leaf Blight
2025-07-13,28.149925,33.14834,24.763441,76.61715,0.5383732,19.728354,4.1972528,6.3100266,8.248142,4.9996786,0.39724618,1.201577,0.077953145,0.0,0,Brown Spot
2025-07-14,28.149925,33.14834,24.76344,76.61715,0.5383729,19.72835,4.1972523,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795314,0.0,0,Blast
2025-07-15,28.149925,33.14834,24.76344,76.61714,0.53837395,19.72835,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.077953145,0.0,0,Blast
2025-07-16,28.149925,33.148342,24.763437,76.61714,0.5383732,19.72835,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795314,0.0,0,Blast
2025-07-17,28.149925,33.148342,24.763437,76.61714,0.53837043,19.72835,4.1972528,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795314,0.0,0,Blast
2025-07-18,28.149925,33.148342,24.763437,76.61714,0.53837043,19.72835,4.1972523,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.077953145,0.0,0,Brown Spot
2025-07-19,28.149925,33.148342,24.763435,76.617134,0.53837013,19.728348,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-07-20,28.149925,33.148342,24.763435,76.617134,0.5383693,19.728348,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.077953145,0.0,0,Brown Spot
2025-07-21,28.149925,33.148342,24.763432,76.617134,0.5383696,19.728348,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795314,0.0,0,Blast
2025-07-22,28.149925,33.148342,24.763432,76.617134,0.5383718,19.728348,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-07-23,28.149925,33.148342,24.763432,76.617134,0.53837097,19.728348,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-07-24,28.149925,33.148342,24.76343,76.617134,0.53837067,19.728348,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-07-25,28.149925,33.148346,24.76343,76.61713,0.53837097,19.728348,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-07-26,28.149925,33.148346,24.76343,76.61713,0.5383682,19.728348,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-07-27,28.149925,33.148346,24.763428,76.61713,0.53836876,19.728348,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-07-28,28.149921,33.148346,24.763428,76.61713,0.53836876,19.728348,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-07-29,28.149921,33.148346,24.763428,76.61713,0.5383696,19.728346,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-07-30,28.149921,33.148346,24.763426,76.61713,0.53837067,19.728346,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-07-31,28.149921,33.148346,24.763426,76.61713,0.5383699,19.728346,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-08-01,28.149921,33.148346,24.763426,76.61713,0.53836906,19.728346,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-08-02,28.149921,33.148346,24.763426,76.61713,0.5383696,19.728346,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-08-03,28.149921,33.148346,24.763426,76.61713,0.5383696,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Blast
2025-08-04,28.149925,33.148346,24.763426,76.61712,0.5383685,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795313,0.0,0,Sheath Blight
2025-08-05,28.149921,33.148346,24.763424,76.61712,0.5383674,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795313,0.0,0,Brown Spot
2025-08-06,28.149921,33.14835,24.763424,76.61711,0.5383677,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Blast
2025-08-07,28.149921,33.14835,24.763424,76.61711,0.5383663,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795313,0.0,0,Sheath Blight
2025-08-08,28.149921,33.14835,24.763424,76.61711,0.53836685,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-08-09,28.149921,33.14835,24.763424,76.61711,0.5383682,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-08-10,28.149921,33.14835,24.763424,76.61711,0.5383677,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-08-11,28.149921,33.14835,24.763424,76.61711,0.5383674,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Bacterial Leaf Blight
2025-08-12,28.149921,33.14835,24.763424,76.61711,0.5383682,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-08-13,28.149921,33.14835,24.763424,76.61711,0.538366,19.728346,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-08-14,28.149921,33.14835,24.763424,76.61711,0.53836685,19.728346,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Sheath Blight
2025-08-15,28.149921,33.14835,24.763422,76.61711,0.5383682,19.728346,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Sheath Blight
2025-08-16,28.149921,33.14835,24.763422,76.61711,0.5383682,19.728346,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Bacterial Leaf Blight
2025-08-17,28.149921,33.14835,24.763422,76.61711,0.5383663,19.728346,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-08-18,28.149921,33.14835,24.763422,76.61711,0.5383685,19.728346,4.1972494,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-08-19,28.149921,33.14835,24.763422,76.61711,0.5383685,19.728346,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-08-20,28.149921,33.14835,24.763422,76.61711,0.5383677,19.728346,4.1972494,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-08-21,28.149921,33.14835,24.763422,76.61711,0.53836876,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-08-22,28.149921,33.14835,24.763422,76.61711,0.538368,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-08-23,28.149921,33.14835,24.763422,76.61712,0.5383696,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-08-24,28.149921,33.14835,24.763422,76.61711,0.53837013,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-08-25,28.149921,33.14835,24.763422,76.61711,0.53836906,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-08-26,28.149921,33.14835,24.763422,76.61711,0.53836876,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-08-27,28.149921,33.14835,24.763422,76.61711,0.5383677,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-08-28,28.149921,33.14835,24.763422,76.61711,0.5383658,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-08-29,28.149921,33.14835,24.763422,76.6171,0.5383644,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-08-30,28.149921,33.14835,24.763422,76.6171,0.53836304,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-08-31,28.149921,33.14835,24.763422,76.6171,0.5383625,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Brown Spot
2025-09-01,28.149921,33.14835,24.763422,76.6171,0.5383622,19.728344,4.1972523,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-02,28.149921,33.148354,24.763422,76.6171,0.5383606,19.728344,4.1972523,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-03,28.149921,33.148354,24.763422,76.6171,0.53836113,19.728344,4.1972528,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-09-04,28.149921,33.148354,24.763422,76.6171,0.5383622,19.728344,4.1972528,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-09-05,28.149921,33.148354,24.763422,76.6171,0.53836197,19.728344,4.1972523,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-09-06,28.149921,33.148354,24.763422,76.6171,0.53836167,19.728344,4.1972523,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-09-07,28.149921,33.148354,24.763422,76.6171,0.53836197,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-08,28.149921,33.148354,24.763422,76.6171,0.53836274,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-09,28.149921,33.148354,24.763422,76.6171,0.53836274,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795314,0.0,0,Bacterial Leaf Blight
2025-09-10,28.149921,33.148354,24.763422,76.6171,0.53836334,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.2015771,0.07795314,0.0,0,Bacterial Leaf Blight
2025-09-11,28.149921,33.148354,24.763422,76.6171,0.5383636,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-12,28.149921,33.148354,24.763422,76.6171,0.5383644,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-09-13,28.149921,33.148354,24.763422,76.6171,0.5383641,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-09-14,28.149921,33.148354,24.763422,76.6171,0.5383636,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-15,28.149921,33.148354,24.763422,76.6171,0.53836304,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-09-16,28.149921,33.148354,24.763422,76.6171,0.5383636,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-17,28.149921,33.148354,24.763422,76.6171,0.5383641,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-09-18,28.149921,33.148354,24.763422,76.6171,0.53836304,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2025-09-19,28.149921,33.148354,24.763422,76.6171,0.5383641,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Brown Spot
2025-09-20,28.149921,33.148354,24.763422,76.6171,0.5383636,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-21,28.149921,33.148354,24.763422,76.6171,0.53836465,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-22,28.149921,33.148354,24.763422,76.6171,0.53836465,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Brown Spot
2025-09-23,28.149921,33.148354,24.763422,76.6171,0.5383641,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-09-24,28.149921,33.148354,24.763422,76.6171,0.5383641,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Sheath Blight
2025-09-25,28.149921,33.148354,24.763422,76.6171,0.5383644,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2025-09-26,28.149921,33.148354,24.763422,76.6171,0.5383658,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-09-27,28.149921,33.148354,24.763422,76.6171,0.538366,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-09-28,28.149921,33.148354,24.763422,76.6171,0.5383658,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Bacterial Leaf Blight
2025-09-29,28.149921,33.148354,24.763422,76.6171,0.5383658,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Bacterial Leaf Blight
2025-09-30,28.149921,33.148354,24.763422,76.6171,0.5383663,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-10-01,28.149921,33.148354,24.763422,76.6171,0.53836465,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Blast
2025-10-02,28.149921,33.148354,24.763422,76.6171,0.5383641,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Blast
2025-10-03,28.149921,33.148354,24.763422,76.6171,0.5383639,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-10-04,28.149921,33.148354,24.763422,76.6171,0.53836304,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2025-10-05,28.149921,33.148354,24.763422,76.6171,0.53836274,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Bacterial Leaf Blight
2025-10-06,28.149921,33.148354,24.763422,76.6171,0.5383636,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-10-07,28.149921,33.148354,24.763422,76.6171,0.53836304,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-10-08,28.149921,33.148354,24.763422,76.6171,0.5383644,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Bacterial Leaf Blight
2025-10-09,28.149921,33.148354,24.763422,76.6171,0.5383639,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2025-10-10,28.149921,33.148354,24.763422,76.6171,0.5383639,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
